date,emp,ft_emp,pt_emp,ue,ud,hours,doe_ads,anz_ads,nab_cond,nab_profit,nab_trade,nab_emp,nab_forward,nab_stocks,nab_conf,nab_cu,aig_pmi,aig_psi,aig_pci,new_reg,anz_finance,anz_sent,wmi_finance,wmi_sent,rt,mv,arrivals,export,import,res_ba,hs_ba,nh_ba,alt_add,non_res_ba,acr,credit,credit_housing,credit_personal,credit_business,firmmbab90,fcmygbag3,fcmygbag5,fcmygbag10,scrigbag3,scrigbag5,scrigbag10,twi,asx200,icp,house_prices,mt103s,credit_card,debit_card
1/01/1985,6563.312564,5409.00335,1154.309214,8.5504175,247.8148324,978103.5471,,,,,,,,,,,,,,0.651974557,,,,112.2944862,4341.1,,213769.7126,2764,3323,13334,10122,3212,73538,512924,,129.1083313,37.8568601,26.4781309,71.12027313,13.35,,12.9,13.1,,-0.45,-0.25,80.8,,28.72134024,,,531.4175089,
1/02/1985,6626.264788,5439.91061,1186.354179,8.3893579,256.0775191,979812.3136,,,,,,,,,,,,,,0.596140967,,,,112.39,4379.3,,215443.6392,2953,3334,13253,9976,3277,79490,585484,,130.9783317,38.36890558,26.82898039,72.17189165,13.81,,13.4,13.7,,-0.41,-0.11,72.3,,31.00190601,,,566.9986041,
1/03/1985,6601.391868,5444.448602,1156.943267,8.6656834,237.7641294,979919.5872,,,,,,,,,,,,,,0.601564708,,,,110.02,4406.6,,224342.5238,3299,3282,13676,10323,3353,78840,650261,,133.0982604,38.87168108,27.23498718,73.41840949,15.29,,13.6,13.8,,-1.69,-1.49,69.2,,32.93781198,,,630.9713636,
1/04/1985,6610.934109,5434.736959,1176.19715,8.4034303,238.4632392,979761.2896,,,,,,,,,,,,,,0.59299264,,,,99.36,4476.7,,209002.0428,3240,3637,14780,11242,3538,78404,610906,,134.9612254,39.39089847,27.69830627,74.48647158,15.79,,13.8,13.95,,-1.99,-1.84,64.2,,34.48188128,,,547.2366156,
1/05/1985,6646.346927,5457.024655,1189.322271,8.375568,227.7259609,992059.9195,,,,,,,,,,,,,,0.635402566,,,,98.67,4576.7,,235159.3367,3417,3799,13234,10199,3035,79821,577089,,137.545776,40.00909614,28.25120195,75.92428253,15.53,,13.6,13.8,,-1.93,-1.73,64.8,,33.63986118,,,710.5674073,
1/06/1985,6660.49181,5467.408719,1193.083091,8.5707172,227.8658967,990034.3455,,,,,,,,,,,,,,0.628358221,,,,97.98,4575.1,,232331.6087,3364,3887,13592,10171,3421,80439,678373,,140.0844388,40.49429956,28.87152073,77.59625497,15.75,,13.35,13.5,,-2.4,-2.25,65,,33.42341247,,,694.8020032,
1/07/1985,6684.977478,5482.146056,1202.831422,8.2929983,235.7969269,993125.0878,,,,,,,,,,,,,,0.6104793,,,,100.58,4649.3,,191836.6299,3396,3927,13058,10175,2883,82896,605270,,142.682634,41.0880728,29.58416324,79.07131067,15.14,,13.3,13.4,,-1.84,-1.74,68.5,,32.13969094,,,673.6231433,
1/08/1985,6727.540241,5521.085817,1206.454424,8.1559066,239.5892566,1000586.708,,,,,,,,,,,,,,0.685192785,,,,106.9,4655.3,,214728.8938,3285,3906,13684,10160,3524,81277,780010,,145.0689745,41.70971909,29.79067545,80.67158146,16.25,,14,13.95,,-2.25,-2.3,66.4,,31.62797858,,,671.2896956,
1/09/1985,6771.908378,5551.955865,1219.952513,8.0571415,234.0138836,1003939.49,,,,,,,,,,,,,,0.657014756,,,,107.32,4721.8,,238415.2195,3129,3900,12816,9866,2950,83326,727884,,148.0346236,42.18282039,30.22000589,82.67787316,16.78,,13.9,13.8,,-2.88,-2.98,64.8,,32.44244713,,,714.5479845,
1/10/1985,6756.210597,5524.195508,1232.015089,7.8484439,242.7630628,1004952.247,,,,,,,,,,,,,,0.598963087,,,,107.74,4788.1,,218417.5414,3277,3883,13927,10190,3737,87255,658360,,150.7038155,42.74106197,30.71475249,84.3835074,16.36,,14.75,14.55,,-1.61,-1.81,63.4,,31.96393756,,,725.7980021,
1/11/1985,6855.264592,5597.368646,1257.895946,7.9499519,243.1318667,1017030.877,,,,,,,,,,,,,,0.703368813,,,,94.72,4831.2,,227389.9106,3265,3939,12196,9045,3151,85123,752783,,153.6000347,43.35457545,31.00213838,86.34170936,18.18,,15.2,15.05,,-2.98,-3.13,60.9,,33.25218818,,,708.0254707,
1/12/1985,6822.5978,5591.491951,1231.105849,7.784597,230.4029779,1017373.563,,,,,,,,,,,,,,0.633858979,,,,102.76,4877.1,,231329.7612,3447,4192,11674,8899,2775,86645,600111,,155.5097943,43.78834907,31.26115652,87.67606384,19.56,,15.2,14.85,,-4.36,-4.71,60.7,,33.247483,,,689.1819211,
1/01/1986,6870.733951,5630.621479,1240.112471,7.8050841,242.3361095,1031621.899,,,,,,,,,,,,,,0.665559806,,,,102.8273678,4860.9,,237744.7836,3211,4056,11829,9155,2674,87888,702996,,157.2330842,44.14856256,31.38681674,88.81750767,18.97,,14.3,14.1,,-4.67,-4.87,62.7,,32.61941453,,,872.4666551,
1/02/1986,6892.25652,5654.817537,1237.438984,8.0027832,255.8825863,1025107.109,,,,,,,,,,,,,,0.625539937,,,,104.51,4879.8,,234651.089,3311,3781,10861,8681,2180,84296,573457,,160.3188396,44.58662783,31.7675303,91.04970935,18.29,,13.9,13.7,,-4.39,-4.59,59.8,,31.49045865,,,780.4191887,
1/03/1986,6903.128852,5639.341649,1263.787203,7.9276434,257.2319674,1033399.969,,,,,,,,,,,,,,0.592591522,,,,103.56,4826.5,,241419.2085,3180,4046,10459,8169,2290,82348,489095,,162.3489073,44.91277339,31.97548951,92.50282723,16.44,,12.9,12.6,,-3.54,-3.84,61.1,,31.432181,,,756.9616088,
1/04/1986,6971.370417,5652.891988,1318.478429,7.9020447,280.174633,1040495.948,,,,,,,,,,,,,,0.660497803,,,,94.64,4960.5,,237715.81,3186,4020,10299,7979,2320,87349,943132,,165.1671506,45.07748196,32.33370035,94.77732073,15.76,,12.4,12.25,,-3.36,-3.51,61.4,,30.75562605,,,834.3720245,
1/05/1986,6965.155503,5654.616991,1310.538512,7.8459264,269.029049,1024058.416,,,,,,,,,,,,,,0.682500176,,,,95.12,5118,,255219.2217,3186,3753,9847,7799,2048,84169,577010,,167.2438365,45.39916317,32.30617209,96.385038,14.73,,12.65,12.65,,-2.08,-2.08,60.7,,30.48279025,,,788.4678404,
1/06/1986,7005.759373,5687.527954,1318.231419,7.6539258,283.614799,1043476.583,,,,,,,,,,,,,,0.718310756,,,,91.8,5060.9,,250314.499,3131,3753,11081,8245,2836,84721,1007636,,169.1078664,45.72721752,32.41968126,97.9041659,14.68,,12.8,12.95,,-1.88,-1.73,56.3,,30.70312597,,,792.8735443,
1/07/1986,6988.201156,5652.3424,1335.858756,8.1160089,279.7306121,1039878.335,,,,,,,,,,,,,,0.712492566,,,,79.78,5095.5,,222268.1968,3344,3798,11161,7942,3219,87033,632524,,173.9992084,46.09160477,32.52835442,102.0537488,14.85,,14.35,14.2,,-0.5,-0.65,49.3,,31.90160763,,,842.0734688,
1/08/1986,6969.313282,5669.252235,1300.061047,8.2393844,277.5735895,1039804.263,,,,,,,,,,,,,,0.658751293,,,,79.64,5195,,253991.4579,3609,3971,10092,7881,2211,87177,749031,,177.46119,46.477067,32.69562041,104.8393523,17.37,,14.55,14.1,,-2.82,-3.27,50.3,,33.68254266,,,840.689193,
1/09/1986,6994.41549,5673.877235,1320.538256,8.3378698,282.5260191,1041331.848,,,,,,,,,,,,,,0.669791453,,,,78.72,5188.3,,261318.6945,3610,4295,10044,7857,2187,87279,610162,,179.2971364,46.87319268,32.88538798,105.9957622,18.08,,14.4,13.85,,-3.68,-4.23,51.9,,33.76652743,,,815.7579349,
1/10/1986,7018.819849,5687.435352,1331.384497,8.3094279,272.5534456,1046808.884,,,,,,,,,,,,,,0.739998055,,,,89.9,5177.3,,247141.8964,3800,4311,10175,7703,2472,89870,656811,,181.6879292,47.25955358,32.9682749,107.8205993,16.82,,13.85,13.6,,-2.97,-3.22,54,,33.21855897,,,880.8988429,
1/11/1986,7008.003009,5677.166101,1330.836907,8.3182569,292.259705,1042050.205,,,,,,,,,,,,,,0.784999878,,,,85.78,5199,,267988.9044,3528,3983,10204,7934,2270,88463,706125,,183.1413627,47.63963834,33.16818525,108.7036069,15.9,,13.95,13.6,,-1.95,-2.3,54.3,,33.11819404,,,773.2712651,
1/12/1986,7024.436411,5662.76177,1361.674641,8.3628578,298.3580316,1045408.587,,,,,,,,,,,,,,0.816278822,,,,88.94,5252.8,,266504.768,3817,4133,10416,8039,2377,89244,766164,,185.4859619,48.01467024,33.2879941,110.5645079,15.53,,13.85,13.4,,-1.68,-2.13,55,,32.50479033,,,872.3799695,
1/01/1987,7025.658558,5671.428155,1354.230403,8.1861921,290.0185504,1038084.169,,,,,,,,,,,,,,0.738355886,,,,88.02629415,5277,,273904.3482,3615,3963,9698,7471,2227,93565,682224,,187.8675459,48.5248191,33.52053401,112.1918712,15.86,,14.7,13.8,,-1.16,-2.06,52.8,,32.80228268,,,890.7553755,
1/02/1987,7056.646574,5688.683896,1367.962678,8.2106631,294.5779997,1046780.628,,,,,,,,,,,,,,0.795548303,,,,87.66,5323.2,,275146.3107,3717,4094,9978,7676,2302,92540,646444,,190.4618545,48.95271804,33.82072624,114.0333086,16.7,,14.55,14,,-2.15,-2.7,54.1,,33.7236496,,,944.3375437,
1/03/1987,7070.722643,5696.733362,1373.989281,8.4360015,297.1769017,1046315.614,,,,,,,,,,,,,,0.870954972,,,,86.74,5344,,264165.2493,3732,3952,9997,7844,2153,99756,823797,,192.3581208,49.32387817,33.90437796,115.3826633,16.41,,13.85,13.45,,-2.56,-2.96,55.4,,33.59859139,,,875.7465684,
1/04/1987,7084.514828,5710.893925,1373.620902,8.3016343,299.354396,1065670.571,,,,,,,,,,,,,,0.901112264,,,,90.52,5366.6,,278603.9173,3741,3993,9494,7438,2056,94714,843510,,196.5211832,49.69607235,33.95050911,118.8184817,15.08,,13.5,13.05,,-1.58,-2.03,54.5,,32.85548954,,,927.8370384,
1/05/1987,7089.887432,5709.18285,1380.704582,8.2008481,307.5083513,1048662.51,,,,,,,,,,,,,,0.782335515,,,,91.6,5413,,280552.8388,3829,4087,10217,7900,2317,103035,560033,,199.688568,50.45128067,33.89434923,121.1132485,14.14,,13.45,13,,-0.69,-1.14,55.8,,33.1861403,,,911.9684214,
1/06/1987,7125.81593,5730.093888,1395.722042,8.0095385,315.8833622,1061008.223,,,,,,,,,,,,,,0.801470302,,,,93.26,5445.4,,272699.0482,3943,4252,10363,7751,2612,100772,805736,,200.3672749,51.03946021,33.9698427,121.3282229,13.68,,13.1,12.8,,-0.58,-0.88,56.6,,32.64150725,,,907.3461933,
1/07/1987,7171.884463,5777.056904,1394.827559,8.0831704,313.105428,1069905.797,,,,,,,,,,,,,,0.797599561,,,,98.7,5553.8,,281296.5494,3888,4242,10648,8219,2429,106674,817291,,204.0438265,51.54119478,33.7433053,124.4808509,12.99,,13,12.95,,0.01,-0.04,55.3,,33.09948712,,,1001.265889,
1/08/1987,7149.689725,5732.067703,1417.622022,8.1051419,324.179296,1058756.555,,,,,,,,,,,,,,0.832028911,,,,96.16,5581.7,,289597.8836,4092,4117,10836,8273,2563,107559,1050639,,207.5040731,51.95103392,34.35718035,126.9564379,12.54,,12.8,12.95,,0.26,0.41,55.2,,34.35830652,,,927.1975109,
1/09/1987,7137.658225,5733.588575,1404.069651,7.7548689,308.7757988,1067031.976,,,,,,,,,,,,,,0.877308797,,,,94.94,5595.2,,287284.2832,4022,4224,11127,8650,2477,103711,840239,,210.2322425,52.5824034,34.39476523,128.8265833,11.7,,11.95,12.5,,0.25,0.8,56.2,,33.30102226,,,975.438977,
1/10/1987,7167.193403,5766.126716,1401.066687,8.0852591,308.4998254,1071862.773,,,,,,,,,,,,,,0.901339366,,,,103.88,5626.2,,313041.7466,4187,4413,11836,9225,2611,110589,869376,,213.3663483,53.09651739,34.44558189,131.2393782,11.99,,13.4,13.65,,1.41,1.66,51.7,,34.59010824,,,946.5253504,
1/11/1987,7157.157033,5728.855896,1428.301137,7.9304848,313.2031286,1069963.626,,,,,,,,,,,,,,0.718648766,,,,87.52,5652.9,,305276.9291,4658,4549,12330,9714,2616,119042,839226,,217.8751355,53.59627309,34.57375664,134.8955257,12.45,,12.8,13.3,,0.35,0.85,52.3,,35.93166346,,,916.0167762,
1/12/1987,7234.664755,5803.740529,1430.924226,7.7273013,312.8743022,1081917.775,,,,,,,,,,,,,,0.846138276,,,,93.28,5711.1,,307877.4767,4290,4707,12489,9828,2661,113733,933703,,222.6865921,54.21385409,34.74372937,138.7765323,11.46,,12.15,12.85,,0.69,1.39,52,,36.17478215,,,1032.212455,
1/01/1988,7296.487002,5850.981481,1445.505522,7.630724,321.3098037,1082361.047,,,,,,,,,,,,,,0.688237045,,,,97.6004124,5659.4,,303817.705,4652,4308,13294,9960,3334,117926,837551,,228.8447413,54.90683683,34.84468175,143.9208419,11.05,,11.9,12.4,,0.85,1.35,52.5,,36.72964196,,,929.298024,
1/02/1988,7282.086707,5857.495868,1424.590839,7.4165124,317.0367485,1090284.127,,,,,,,,,,,,,,0.777651155,,,,98.74,5750.7,,313157.1422,4676,4808,13349,9810,3539,118048,1148783,,233.2130678,55.51280446,34.76140742,147.4732382,10.95,,11.9,12.3,,0.95,1.35,53.1,,37.59386611,,,1506.597754,
1/03/1988,7330.323977,5879.693488,1450.630489,7.504892,300.739441,1088104.836,,,,,,,,,,,,,,0.856249549,,,,103.52,5806.5,,320307.2368,4512,4740,13272,10251,3021,115416,775893,,237.0288012,56.28476521,34.82725693,150.232784,10.95,,11.5,11.9,,0.55,0.95,53.8,,37.79300813,,,1412.591242,
1/04/1988,7359.804171,5906.650253,1453.153919,7.9143771,305.5980643,1074330.836,,,,,,,,,,,,,,0.736272515,,,,105.96,5862.7,,323341.3085,4106,4527,14153,10950,3203,127981,998542,,240.781123,57.00268396,34.72034716,153.0173011,11.39,,11.25,11.5,,-0.14,0.11,55.2,,37.94548839,,,890.7341013,
1/05/1988,7343.139721,5893.711925,1449.427796,7.4503139,261.720197,1097692.638,,,,,,,,,,,,,,0.843143237,,,,104.02,5936.4,,320254.0598,4442,4702,14241,10974,3267,120562,1203942,,244.532501,57.81957622,34.92353147,155.711128,12.28,,12.45,12.3,,0.17,0.02,58.9,,37.58442647,,,979.7265825,
1/06/1988,7359.890474,5898.996438,1460.894036,7.5614911,314.2992006,1091320.444,,,,,,,,,,,,,,0.814128633,,,,104.14,5976.7,,340117.735,4195,4504,15173,11594,3579,131499,950610,,249.3398733,58.77254547,34.78142234,159.5252342,13.1,,11.95,11.95,,-1.15,-1.15,59.8,,38.26335774,,,1052.623036,
1/07/1988,7378.730271,5921.722357,1457.007915,6.763596,290.9035785,1073735.381,,,,,,,,,,,,,,0.919325538,,,,107.52,5968.7,,336244.6215,4344,4750,15419,11693,3726,134768,1234158,,253.6140678,59.82009291,35.04017216,162.5347001,13.08,,12.05,11.95,,-1.03,-1.13,61,,37.54921987,,,982.3277861,
1/08/1988,7408.529344,5940.050548,1468.478796,7.0680874,287.1217817,1105181.85,,,,,,,,,,,,,,0.864777176,,,,108.28,6024.2,,341020.9968,4445,4715,17025,12560,4465,139078,854613,,257.3435773,61.0273194,35.25935163,164.7881788,13.32,,12.3,11.8,,-1.02,-1.52,61.8,,36.79625991,,,1078.700881,
1/09/1988,7451.260271,5965.68736,1485.572911,6.9339814,293.0678913,1113924.013,,,,,,,,,,,,,,0.926643816,,,,112.22,6078.6,,342599.2581,4482,4599,16190,12343,3847,145012,1012568,,262.6342483,62.30209436,35.78909095,168.1842439,13.64,,12.6,11.95,,-1.04,-1.69,60,,36.64467916,,,1062.53655,
1/10/1988,7466.455192,6011.543807,1454.911385,6.8171401,297.6953385,1118901.227,,,,,,,,,,,,,,0.867320652,,,,108.82,6166.9,,341693.5745,4507,5180,15890,11726,4164,139344,850697,,267.8298554,63.22744165,36.29871317,171.8651081,14,,12.7,11.9,,-1.3,-2.1,61.1,,36.28212267,,,1052.465385,
1/11/1988,7487.662128,6000.310714,1487.351414,6.6121395,293.5390191,1125436.197,,,,,,,,,,,,,,0.863888057,,,,104.18,6211.8,,337397.0603,4482,5070,16057,11806,4251,148529,1075207,,272.6080177,64.39754831,36.88255074,174.9438119,14.73,,13.05,12.35,,-1.68,-2.38,63.7,,34.95565784,,,1122.425867,
1/12/1988,7521.339407,6009.434183,1511.905224,6.8316856,323.2106508,1123209.928,,,,,,,,,,,,,,0.922699121,,,,105.96,6307.8,,337880.2579,4556,5200,15593,11593,4000,145742,1156077,,276.5739474,65.55036421,37.38493415,177.4067523,15.11,,13.5,12.95,,-1.61,-2.16,63.2,,35.30343113,,,1026.628801,
1/01/1989,7553.083451,6027.022846,1526.060604,6.8070419,309.4272504,1130784.879,,,,,,,,,,,,,,0.831695765,,,,101.8159952,6459.2,,333551.4332,4521,5339,15396,11543,3853,175456,1426227,,277.3294029,66.56661787,37.98194152,177.0426296,15.56,,14.05,13.3,,-1.51,-2.26,66.7,,34.97142385,,,1089.263582,
1/02/1989,7605.344976,6063.086751,1542.258225,6.6373044,320.0750382,1146527.154,,,,,,,,,,,,,,0.911504571,,,,94.72,6339.1,,334500.3193,4465,5287,15802,11844,3958,164133,1005315,,281.6632449,67.72998096,38.34056905,179.9083253,16.54,,14.35,13.65,,-2.19,-2.89,59.6,,35.02506411,,,1000.288379,
1/03/1989,7623.62537,6084.100071,1539.525299,6.3403525,302.2942088,1144998.15,,,,,,,,,,,,,,0.835185186,,,,88.26,6420.8,,333282.3851,4729,5230,15340,11378,3962,163624,1332351,,285.484923,68.92789323,38.77053995,182.1268839,17.25,,14.3,13.65,,-2.95,-3.6,62.2,,36.68568647,,,1040.07773,
1/04/1989,7655.647912,6117.044581,1538.603331,6.2013641,306.2434137,1138611.808,,,,,,,,,,,,,,0.929252016,,,,88.46,6493.7,,331580.8913,4839,5669,16082,11840,4242,166260,1288811,,289.2508996,70.18747018,38.94134498,184.4424642,17.46,,14.25,13.4,,-3.21,-4.06,60,,37.35430666,,,1134.430847,
1/05/1989,7711.294815,6134.566256,1576.728559,6.2788976,313.3812286,1149753.08,,,,,,,,,,,,,,0.959882774,,,,87.22,6474.6,,310863.9096,5011,5836,15308,10705,4603,176725,1180679,,294.4481648,71.26086136,39.47339473,188.2205588,17.52,,14.65,13.9,,-2.87,-3.62,58.8,,38.57134467,,,1156.728167,
1/06/1989,7711.104897,6145.408952,1565.695945,6.0129826,301.0439893,1151880.939,,,,,,,,,,,,,,0.792778968,,,,72.78,6596.8,,335262.1977,5150,5744,14599,9748,4851,164883,1135036,,298.8483746,72.20025891,40.67508296,190.6557135,18.37,,14.2,13.5,,-4.17,-4.87,59.4,,38.82130972,,,1134.844836,
1/07/1989,7736.162222,6145.963135,1590.199087,6.0498204,317.6480078,1154203.801,,,,,,,,,,,,,,0.729606569,,,,72.86,6632.3,,337234.2971,4872,5647,12454,8817,3637,155729,1071519,,302.163345,73.28223866,41.67651614,192.1017911,18.06,,14,13.35,,-4.06,-4.71,57.8,,38.78571554,,,1103.741009,
1/08/1989,7774.70666,6167.280055,1607.426605,5.9436415,327.0294305,1165623.442,,,,,,,,,,,,,,0.589132959,,,,78.84,6631,,326270.3301,5129,6291,12557,8770,3787,161636,986738,,305.2574113,74.00048715,41.70376304,194.430908,17.96,,13.7,12.95,,-4.26,-5.01,60,,38.74991878,,,1198.133862,
1/09/1989,7783.718717,6153.697684,1630.021033,6.0306745,348.3811158,1163135.698,,,,,,,,,,,,,,0.647652932,,,,82.06,6754.9,,337498.4293,5082,5914,12409,8385,4024,150952,1225390,,308.9598708,74.61484043,41.71582036,197.5400976,18.12,,14.55,13.65,,-3.57,-4.47,59.8,,38.25549829,,,1175.710592,
1/10/1989,7792.007585,6174.727178,1617.280407,5.923445,321.0807676,1168098.587,,,,,,,,,,,,,,0.655981244,,,,79.02,6731.8,,340014.0314,4970,5887,12473,8550,3923,169254,1310967,,311.5368213,75.3989855,41.79345114,199.2854283,18.36,,14.5,13.55,,-3.86,-4.81,60.7,,38.69396974,,,1124.24287,
1/11/1989,7844.531568,6214.353573,1630.177995,5.7861373,333.94427,1173082.519,,,,,,,,,,,,,,0.656573789,,,,80.68,6795.4,,341000.8528,5045,5706,12403,8306,4097,158034,1133617,,314.6262741,76.21217861,42.05943861,201.3890813,18.25,,13.85,13.1,,-4.4,-5.15,60.4,,38.5204852,,,1241.472445,
1/12/1989,7829.703065,6188.863317,1640.839748,5.8472633,340.0676035,1170655.157,,,,,,,,,,,,,,0.604067365,,,,80.1,6887.2,,350500.4578,4706,5612,11294,8679,2615,157353,725751,,317.2880178,77.01711491,42.360382,203.0073214,17.89,,13.45,12.9,,-4.44,-4.99,61.1,,38.20696294,,,1110.213368,
1/01/1990,7839.284451,6206.137043,1633.147408,6.1121971,354.0819095,1154744.997,,,,,,,,,,,,,,0.676721514,,,,80.68674677,6841.9,,359071.4249,5022,6130,11387,8342,3045,159610,1771089,,318.4776664,77.95621201,42.49712916,203.2365916,17.33,,13.25,12.8,,-4.08,-4.53,59.4,,38.19055475,,,1279.586432,
1/02/1990,7846.572504,6201.924974,1644.64753,6.3911524,338.4686854,1167128.322,,,,,,,,,,,,,,0.658218828,,,,87.76263622,6855.3,,355223.0932,5386,5579,12021,8476,3545,168691,1043764,,323.4120112,78.91081187,42.72219894,206.989146,16.2,,13.8,13.3,,-2.4,-2.9,59,,38.58507687,,,1224.815718,
1/03/1990,7861.070567,6212.165812,1648.904756,6.1849167,346.8319658,1173502.624,,,,,,,,,,,,,,0.623344405,,,,86.86061773,6903.8,,347236.8244,5335,5760,11752,8552,3200,168240,987496,,328.0827526,79.69078671,42.75156715,210.8420076,15.84,,13.87,13.44,,-1.97,-2.4,59.8,,39.03482195,,,1245.332,
1/04/1990,7865.982331,6201.946922,1664.035409,6.280458,352.3103536,1182182.999,,,,,,,,,,,,,,0.586158551,,,,73.95160433,6925.6,,368258.0171,5233,5645,11177,8143,3034,146736,963868,,332.6614854,80.55837091,43.60509154,213.5904679,15.14,,14.24,13.78,,-0.9,-1.36,59.6,,38.80544196,,,1188.524601,
1/05/1990,7899.497006,6233.149886,1666.34712,6.5034946,358.5209714,1174276.854,,,,,,,,,,,,,,0.614009876,,,,69.78594636,6946.8,,355532.6303,5223,5488,11499,8110,3389,155151,1094018,,333.8462821,81.33665975,43.79751175,214.0149595,15.05,,14.02,13.51,,-1.03,-1.54,60.2,,38.72864526,,,1131.231439,
1/06/1990,7900.522404,6233.45077,1667.071634,6.60993,365.3757244,1173897.264,,,,,,,,,,,,,,0.55598727,,,,71.42988832,7022.6,,360990.116,5244,5400,11082,8236,2846,156162,945419,,335.8595225,82.11769638,44.0533315,215.2278326,15.02,,13.8,13.4,,-1.22,-1.62,61.6,,36.73520297,,,1110.161689,
1/07/1990,7897.753949,6230.108336,1667.645613,7.084145,373.496511,1185300.557,,,,,,,,,,,,,,0.524409838,,,,74.45364196,6977.7,,358722.6922,5325,5606,10633,7669,2964,159929,707536,,338.4092141,82.92936594,44.36627523,216.9155507,14.83,,13.51,13.16,,-1.32,-1.67,60.4,,35.78888253,,,1580.68404,
1/08/1990,7869.157897,6214.462433,1654.695464,7.2110446,378.7889781,1165697.216,,,,,,,,,,,,,,0.495297208,,,,69.80238087,7025.9,,367145.681,5350,5764,10932,7636,3296,162534,825291,,340.1125691,84.02788884,43.30538864,218.4590384,13.92,,13.41,13.49,,-0.51,-0.43,61.4,,36.40850135,,,1135.794813,
1/09/1990,7844.228152,6196.075575,1648.152578,7.3739178,407.5866217,1166021.138,,,,,,,,,,,,,,0.487416308,,,,67.35673566,6961.5,,363312.6904,5334,5471,10694,7729,2965,154499,896159,,340.3690308,84.47730109,43.69677177,217.8552238,13.52,,13.17,13.63,,-0.35,0.11,61.6,,36.64732866,,,1157.016441,
1/10/1990,7829.708732,6151.813202,1677.89553,7.6363098,410.5327402,1151321.634,,,,,,,,,,,,,,0.482683398,,,,66.02049013,6956.9,,360550.7774,5498,5548,10846,7563,3283,155353,756470,,342.4707275,85.2706377,43.83189616,219.0060901,13.07,,12.77,13.35,,-0.3,0.28,57.2,,37.00553415,,,1337.47594,
1/11/1990,7809.758991,6133.070206,1676.688785,7.9452572,429.5544054,1150376.151,,,,,,,,,,,,,,0.49597946,,,,64.60896722,7011.2,,349900.2857,5430,5692,11137,8311,2826,156966,869498,,342.8637299,85.93502751,43.46406387,219.1363593,12.41,,12.36,12.23,,-0.05,-0.18,56.9,,37.08205104,,,1266.582106,
1/12/1990,7812.816999,6130.331806,1682.485193,8.0181073,440.5056933,1152186.958,,,,,,,,,,,,,,0.656632828,,,,68.04939178,7017.2,,358990.4933,5639,5871,9981,7683,2298,161774,584365,,344.8250014,86.69893655,43.45405181,220.3671236,12.19,,11.99,12.07,,-0.2,-0.12,57.3,,36.43275279,,,1311.065611,
1/01/1991,7747.674105,6083.380949,1664.293156,8.396066,441.71078,1144036.173,,,,,,,,,,,,,,0.266546915,,,,72.61102189,7086,,362195.3341,5586,5763,10607,8167,2440,168838,608730,,345.9686387,87.55776625,43.53482822,220.6866551,11.93,,11.6,11.52,,-0.33,-0.41,57.5,,35.75193786,,,1288.906146,
1/02/1991,7758.040484,6043.471347,1714.569137,8.6161402,469.4800451,1139489.468,,,,,,,,,,,,,,0.461668636,,,,70.99894137,7141.7,,327610.8726,5560,5710,10686,7977,2709,152753,1060432,,347.0971447,88.43198876,43.52594809,220.914558,11.62,,11.32,11.53,,-0.3,-0.09,57.9,,33.76436845,,,1278.224163,
1/03/1991,7701.412178,5997.412082,1704.000096,9.1821946,491.9020194,1132851.77,,,,,,,,,,,,,,0.496225135,,,,79.79499811,7106.4,,342205.0011,5749,5355,10432,7788,2644,152397,615647,,346.3229905,89.0752504,43.2555837,219.7025058,11.49,,11.31,11.38,,-0.18,-0.11,59.7,,34.18106522,,,1323.951319,
1/04/1991,7695.851092,5975.361257,1720.489836,9.8628868,504.6703781,1127397.727,,,,,,,,,,,,,,0.482586715,,,,80.3197754,7122.2,,327065.2611,5503,5566,10195,7753,2442,153309,627927,,346.2899307,89.66063761,43.27018082,218.946698,11.36,,10.89,10.98,,-0.47,-0.38,60.2,,33.9122923,,,1300.388224,
1/05/1991,7693.959421,5980.814172,1713.145249,9.5012101,454.7235325,1131956.817,,,,,,,,,,,,,,0.432088345,,,,79.25134157,7117.9,,353378.0639,5813,5354,11203,8297,2906,164312,693915,,345.2773896,90.39788844,43.26084997,217.4263284,10.72,,10.59,10.75,,-0.13,0.03,58.5,,34.04137002,,,1348.272368,
1/06/1991,7658.001104,5945.142786,1712.858318,9.5283012,522.5829659,1124590.823,,,,,,,,,,,,,,0.519898609,,,,83.56653283,7100.9,,381082.9278,5719,5453,10763,8130,2633,158935,682484,,344.4716025,91.21868074,42.79299192,216.4957049,10.39,,11.07,11.17,,0.68,0.78,59.7,,35.05082312,,,1403.350897,
1/07/1991,7630.336715,5926.740097,1703.596618,9.6919301,535.425337,1128676.43,,,,,,,,,,,,,,0.498239696,,,,85.37884424,7424.6,,369043.6442,5815,5616,11929,8914,3015,157930,758976,,343.6852752,92.02896813,42.4132548,215.4175314,10.34,,10.85,10.99,,0.51,0.65,60.1,,34.47485835,,,1394.533955,
1/08/1991,7636.428982,5929.338852,1707.09013,9.7891548,517.4058363,1121762.145,,,,,,,,,,,,,,0.54053289,,,,84.44529063,7399.6,,378460.8525,5928,5307,11969,8979,2990,151874,609981,,343.7656265,92.66844125,42.24166257,214.9403188,10.13,,10.64,10.67,,0.51,0.54,60.5,,33.64036993,,,1379.9894,
