,emp,ft_emp,pt_emp,ue,ud,hours,doe_ads,anz_ads,nab_cond,nab_profit,nab_trade,nab_emp,nab_forward,nab_stocks,nab_conf,nab_cu,aig_pmi,aig_psi,aig_pci,new_reg,anz_finance,anz_sent,wmi_finance,wmi_sent,rt,mv,arrivals,export,import,res_ba,hs_ba,nh_ba,alt_add,non_res_ba,acr,credit,credit_housing,credit_personal,credit_business,firmmbab90,fcmygbag3,fcmygbag5,fcmygbag10,scrigbag3,scrigbag5,scrigbag10,twi,asx200,icp,house_prices,mt103s,credit_card,debit_card
1/03/2014,0.744600368,0.568361353,0.398939125,-0.045931471,0.137341982,0.272422304,-0.263209777,,,,,,,,,,,,,0.825705028,,,,-0.301640656,-0.215002498,,-0.096014146,-0.587225787,-0.071767934,-0.626544142,-0.741312549,-0.359729375,0.463901167,-0.536068634,,-0.269790274,-0.41265471,-0.300389099,-0.094534211,0.040168565,0.070927982,0.034639202,-0.033047164,0.285892996,0.605024807,0.962420818,1.090163076,,-1.649004541,,,0.12270549,-0.044396761
1/04/2014,-0.278100272,0.187706853,-0.479457277,-0.292295668,0.35861938,-0.730249086,-0.076215684,,,,,,,,,,,,,0.47664067,,,,-0.277232739,-0.086551816,,0.198194381,-0.773794372,-0.203201169,0.404060624,0.899096314,0.077778079,-0.409421855,-2.213500591,,-0.17171365,-0.206179126,0.06081092,-0.139287421,0.040168565,0.153085624,-0.02924769,-0.207237577,0.348718766,0.575592173,0.841076775,0.180097406,,-1.490271591,,,-0.46696292,-0.366815678
1/05/2014,-0.840525591,0.143435852,-1.10585539,0.675167647,0.312222794,0.352966755,0.720103288,,,,,,,,,,,,,0.550966399,,,,-0.876492934,-0.363655651,,0.065136783,-1.17453141,-0.243703167,0.244954061,0.073849475,0.21856415,-0.227061509,1.657905054,,-0.215656563,-0.285467613,-0.365246836,-0.246623108,0.040168565,-0.485918259,-0.519047194,-0.78523304,0.097415685,0.256037866,0.414280486,0.022796823,,-1.173226705,,,0.084938047,0.017163588
1/06/2014,-0.063731599,-1.020834344,0.771086033,0.666738392,0.576907631,0.257132723,0.388897299,,,,,,,,,,,,,0.622775834,,,,-0.856575062,0.06237767,,-0.122645483,-0.113540422,-0.28746528,-0.151163032,-0.369910758,-0.01981237,-0.014034865,1.657122246,,0.266881068,-0.2254341,0.363918083,0.657480218,0.040168565,-0.212059452,-0.213809822,-0.207237577,-0.019260745,0.117284022,0.292936443,0.230462871,,-1.410323489,,,0.035841137,-0.080382818
1/07/2014,-0.03366209,0.530444188,-0.479143169,0.725945672,1.278166121,-0.235715186,-0.416891754,,,,,,,,,,,,,0.61980977,,,,-0.703320216,0.205956442,,0.078840846,0.19702266,-0.183654767,0.385092749,0.31281257,0.266514113,0.181310169,-1.954491966,,-0.347960674,-0.336427733,0.093595198,-0.331006838,0.040168565,-0.549818647,-0.497751563,-0.721891071,-0.301976711,-0.1896563,-0.100385627,-0.289247276,,-0.64122672,,,-0.051368628,0.02687076
1/08/2014,-0.324846105,-0.761711314,0.248933311,-0.352450232,0.240091419,-0.101991816,0.49223151,,,,,,,,,,,,,0.712700091,,,,-0.388906164,-0.139214015,,-0.041334762,-0.490491315,-0.269994402,1.134770725,-0.140475154,1.076472761,1.119411175,0.063220973,,-0.413294604,-0.362780467,0.00629153,-0.501863666,0.040168565,0.089185236,-0.015050602,-0.159731101,-0.270563826,-0.21067961,-0.196624006,0.178636522,,-0.469502782,,,0.138716457,-0.023842442
1/09/2014,-0.375289421,-0.460766841,-0.059507542,0.671351837,1.45442704,-0.37906752,-0.241052772,,,,,,,,,,,,,0.83394823,,,,-0.785744823,0.43074688,,0.011159671,-0.404095604,0.770034415,-1.7294333,-0.461297807,-1.451728654,-0.260225745,-0.149946553,,-0.190665528,-0.22291653,0.085068704,-0.180242978,0.040168565,0.545616581,0.361172205,0.449935346,-0.01477319,-0.008855837,0.02932697,-1.618654838,,-0.152263424,,,-0.102274728,-0.241700831
1/10/2014,-0.500246666,-0.329522152,-0.313540143,0.709622541,-2.037641557,-0.114919831,0.189496047,,,,,,,,,,,,,0.637213163,,,,-0.711574894,-0.060158867,,0.032698288,0.581629483,-0.632061854,1.399827829,0.700087941,1.088649523,-1.046127148,-0.333125596,,0.00218577,-0.179671181,0.113160886,0.178246375,0.040168565,-0.668490797,-0.547441368,-0.698137833,-0.355827371,-0.345228792,-0.351442268,0.240233355,,-0.384995929,,,0.002286308,0.179860231
1/11/2014,-0.388604182,-1.219801008,0.547016696,-0.227742007,1.403075236,-0.060831602,-0.473478952,,,,,,,,,,,,,0.780321404,,,,-0.556193028,-0.21261272,,-0.001433257,-0.401679878,0.384858842,1.350243557,-0.073824995,1.162517213,-0.020204487,0.803099871,,-0.149082349,-0.196616944,-0.185301449,-0.145647049,0.040168565,-0.175544944,-0.199612734,-0.167648847,-0.454553581,-0.475573312,-0.451864924,-0.679799136,,-0.311723855,,,-0.008055015,-0.126798003
1/12/2014,0.696474233,0.906331779,0.066477392,-0.907941928,-0.631381965,-0.817170413,-0.359246109,,,,,,,,,,,,,0.489048496,,,,-1.042430568,-0.083570909,,-0.033350316,0.081238911,-0.633323917,0.141047211,-0.112756285,0.136424612,-0.303828714,0.104532547,,-0.170640894,-0.213117514,-0.236155423,-0.147505123,0.040168565,-0.987992738,-0.923664175,-0.935670215,-0.952672188,-1.03479335,-0.958162483,-0.970665471,,-0.006031587,,,-0.142698315,-0.458168328
1/01/2015,-0.190167002,-0.37464207,0.083953729,1.231207563,0.335880788,1.494406534,0.707290077,,,,,,,,,,,,,0.788946069,,,,-0.850940344,0.09114296,,0.059026767,-0.092609119,0.335904578,-0.287446522,0.423397036,-0.337113267,0.798901425,1.397377056,,0.092359772,-0.256244812,-0.092927509,0.348513691,0.040168565,-0.586333155,-0.625525347,-0.983176691,-1.253338374,-1.417417587,-1.489565705,-1.516576042,,0.275469961,,,0.027312239,-0.220567526
1/02/2015,0.954184642,0.732054887,0.5070125,-0.902401941,0.029025132,-0.234277037,-0.183210785,,,,,,,,,,,,,0.748235878,,,,-0.189808222,0.187507853,,0.053486551,0.266424495,0.785973672,-0.332402252,-0.505804266,-0.148103236,-0.686394643,-2.136989797,,-0.163227331,-0.33952865,-0.344335326,0.03145994,-1.792708195,-0.8054202,-0.533244281,-0.405181229,-1.266801039,-1.375370967,-1.347300276,0.087136181,,-0.435509795,,,-0.142236831,0.0353286
1/03/2015,0.034587667,0.67501646,-0.51202497,-0.190597377,-1.179152433,0.335697333,0.309338668,,,,,,,,,,,,,0.968062269,,,,-0.300419888,-0.254099423,,-0.018116264,-0.615445432,-0.441439557,0.882875011,-0.251862609,0.7566439,0.178971083,0.289797593,,-0.145162944,-0.089490575,0.26473319,-0.238154897,-0.209769175,-0.148159064,-0.078937494,-0.04096491,-1.298213924,-1.383780291,-1.330563166,-0.497706705,,-1.545093587,,,0.971982795,0.826412959
1/04/2015,-0.429352403,-0.809200928,0.161663045,0.104540137,0.541522592,-0.03207009,0.05822225,,,,,,,,,,,,,0.942593985,,,,-0.58477482,-0.123899678,,-0.034333633,-1.907140729,-0.340632932,-1.183112374,-0.110052191,-0.917328951,0.959302942,-0.565840867,,-0.491566022,-0.247597316,-0.355509475,-0.644907052,0.040168565,-0.084258675,-0.064740407,-0.207237577,-1.352064584,-1.434236234,-1.451907209,1.130547422,,-1.845253443,,,-0.879015237,-0.84117814
1/05/2015,0.524029344,0.363500959,0.309186973,-0.834576246,0.226557826,-0.218410448,-0.765692461,,,,,,,,,,,,,0.814667429,,,,-0.044733129,-0.096231165,,0.043307284,0.247363232,-0.368914274,1.228080716,-0.117514838,0.994483886,1.443895478,0.542866707,,0.029608218,-0.16207331,-0.16077013,0.130077469,-1.709395615,0.992919299,0.936154232,1.510913318,-0.499429131,-0.538643241,-0.313783772,-0.954439383,,-0.489190494,,,0.176248776,0.209792046
1/06/2015,-0.500795715,-0.373533854,-0.276875623,0.449269841,-0.019092046,-0.260548151,0.003818667,,,,,,,,,,,,,0.658840646,,,,-0.666715609,0.127223018,,-0.024120792,0.459457458,0.960215314,-1.031356877,0.776363312,-1.006161356,-1.311966805,0.238356882,,-0.186331212,-0.094745673,-0.027625338,-0.336804357,-0.293081755,-0.111644556,0.07013192,0.323251409,-0.494941576,-0.441936016,-0.087832795,0.029100441,,0.739907994,,,0.053893186,-0.238503026
1/07/2015,0.281978659,0.322247171,0.062657313,1.437551691,0.986811464,0.231279437,0.500834673,,,,,,,,,,,,,0.756417385,,,,-0.937833436,-0.050221407,,0.007210791,0.432146195,-0.720312246,0.293111198,-0.287086924,0.311935631,-0.56024228,0.309132443,,0.031767853,-0.171196175,-0.243328569,0.300913163,0.040168565,-0.27595984,-0.220908365,-0.207237577,-0.643030892,-0.584894522,-0.209176838,-1.459179574,,-0.496077028,,,-0.302397311,0.015052267
1/08/2015,-0.162890437,-0.672479086,0.35595464,-0.899363518,-0.706958034,-0.255548812,-0.231833605,,,,,,,,,,,,,0.992952694,,,,-0.301636846,0.000831286,,0.063190074,-0.111400799,0.290232343,-0.306448382,0.622114727,-0.41727365,-0.750943665,-0.035813723,,0.047003493,-0.115108445,-0.09506409,0.165634196,0.040168565,-0.221188079,-0.27059817,-0.571453896,-0.764194877,-0.757285662,-0.522997639,-0.33429212,,-0.050767958,,,0.33062518,-0.031173655
1/09/2015,-0.078828625,0.360040556,-0.384228343,0.398636526,1.186798737,0.485359574,0.880446073,,,,,,,,,,,,,0.738887197,,,,-0.794851546,-0.012721876,,0.021097971,0.43282665,0.491212375,0.673778716,-0.601794782,0.700561187,1.458802383,-0.137936459,,0.286441275,-0.215747506,-0.160130201,0.730715388,0.040168565,-0.066001421,0.027540659,-0.04096491,-0.809070427,-0.753081,-0.556471858,-0.646774718,,0.783131357,,,-0.165743557,-0.140997119
1/10/2015,1.153336632,0.534423863,0.895500688,-1.177357546,-0.158838091,0.274986401,-0.438040526,,,,,,,,,,,,,0.543896681,,,,-0.445897238,0.01567089,,0.009592173,-0.731589694,-0.280470533,0.764506807,-0.23480686,0.633231559,-0.876752627,-0.060108011,,0.119268373,-0.261756376,-0.519417785,0.567495735,0.040168565,-0.047744168,-0.064740407,-0.207237577,-0.844970867,-0.803536943,-0.677815901,0.218788762,,-1.326787161,,,-0.076283231,-0.222308684
1/11/2015,0.275259985,0.146214388,0.196844402,-0.217635989,-0.427941149,-0.249185908,0.462910205,,,,,,,,,,,,,0.732119953,,,,-0.107699276,-0.047234116,,0.045107834,-0.73628847,-0.668054718,-2.034892267,-0.225480614,-1.561714156,-0.209785873,0.659846501,,-0.359461048,-0.140014281,-0.127264807,-0.60613759,0.040168565,0.837732641,0.602522685,0.750809696,-0.445578471,-0.458754664,-0.292862385,0.886846821,,-1.655112779,,,-0.030455665,-0.099249889
1/12/2015,-0.231783192,0.35845029,-0.557666265,-0.508467259,-0.463989879,-0.282991469,-0.086380319,,,,,,,,,,,,,0.612062461,,,,-0.179634132,-0.089127605,,0.053956692,-1.336749676,-0.649182955,1.129357075,1.441054412,0.566707663,0.158735397,-0.324554035,,-0.143663493,-0.35527841,-0.218158205,0.027644015,0.040168565,0.162214251,0.041737746,-0.00137618,-0.378265146,-0.446140678,-0.305415217,0.509736015,,-1.938850287,,,-0.046574492,0.436189531
1/01/2016,-0.328255868,-1.334318713,0.695227602,1.480507454,0.305035463,0.424617938,-0.121987247,,,,,,,,,,,,,0.581386777,,,,-0.493974045,-0.016947624,,0.015393677,-0.456291712,-0.984462158,-0.954836701,-1.136488849,-0.504982908,-0.652896938,-0.184605793,,-0.176968361,-0.470561289,-0.293829631,0.091302171,0.040168565,-0.531561393,-0.369977779,-0.357674752,-0.652006002,-0.677397085,-0.50626053,-0.749976019,,0.101175948,,,-0.029465398,-0.490597856
1/02/2016,-0.074523798,0.267951062,-0.301551167,-1.614865357,-0.644209853,0.000421162,-0.214772911,,,,,,,,,,,,,0.54758013,,,,-0.137066768,-0.247776488,,0.16975557,0.239073736,0.033202645,0.471067586,0.09478332,0.3657723,0.830932303,-0.20804161,,0.052239431,-0.369273912,-0.310243474,0.418912849,0.040168565,-0.522432766,-0.426766128,-0.769397548,-0.921259303,-0.942290787,-0.924688264,-0.090074156,,0.336010731,,,0.015189248,-0.288517225
1/03/2016,-0.034399327,-0.888579539,0.667812586,-0.164823623,0.106572835,-0.561232263,0.16266594,,,,,,,,,,,,,0.147217071,,,,-0.331579274,0.066396272,,-0.151103494,0.47679755,-0.046739056,0.744621271,0.927910929,0.37399365,-1.084702417,-0.293192421,,-0.4512991,-0.617721148,-0.194452888,-0.27075951,0.040168565,0.609516969,0.43215764,0.315333663,-0.634055782,-0.698420395,-0.769870002,1.749437207,,0.07810621,,,-0.09338345,0.162082497
1/04/2016,-0.279932322,-0.754378543,0.276769977,0.028677337,0.768444009,-1.414505662,0.185924022,,,,,,,,,,,,,1.091601427,,,,-0.682401359,-0.300378489,,0.023225355,0.040067291,-0.939057162,0.027614854,-0.463423353,0.1301529,3.577318281,0.98428427,,-0.124828577,-0.536262858,-0.181718581,0.281113023,0.040168565,-0.102515929,-0.100233125,-0.143895609,-0.696881552,-0.769899648,-0.857739826,-0.37843424,,-0.06065721,,,-0.010394352,0.011208602
1/05/2016,-0.447246994,-0.439629929,-0.161785436,0.436993167,-1.018451773,1.649223866,0.059814726,,,,,,,,,,,,,0.605189592,,,,0.027163185,-0.346515966,,-0.046864818,0.089721984,0.259080054,-0.323441465,0.154324694,-0.299373053,-2.015667067,-0.592563263,,-0.277721145,-0.396884863,-0.235726417,-0.195849101,-1.876020775,-1.033635872,-0.717806413,-0.595207134,-0.804582872,-0.820355591,-0.799159944,-1.277429163,,0.846693222,,,-0.035222361,-0.311591963
1/06/2016,0.070946909,0.762005263,-0.524120364,-0.065528118,1.55042649,-0.511592432,0.634987438,,,,,,,,,,,,,0.564352111,,,,-0.062745969,0.033890549,,0.036082901,-0.547448972,0.603452251,-1.121470305,-0.868865485,-0.711544548,-1.064715072,0.958930535,,-0.601249623,-0.427316564,-0.342046315,-0.802977636,-0.126456595,-0.15728769,-0.298992344,-0.618960372,-0.858433533,-0.975928083,-1.10461219,0.450988704,,-0.668241855,,,-0.100280788,-0.068918766
1/07/2016,0.234839057,-1.357301015,1.330012763,0.124564988,0.873839132,0.145135764,-0.81294361,,,,,,,,,,,,,0.442299728,,,,-0.332774874,-0.258406557,,0.139862419,1.129346834,-0.400931181,1.892088177,-0.216293452,1.546367316,0.060165637,-0.359007335,,-0.263782929,-0.445987691,-0.403836499,0.013305269,0.040168565,-0.175544944,-0.277696713,-0.579371642,-0.957159743,-1.152523884,-1.422617268,0.444878765,,0.278833297,,,-0.121894275,-0.293116687
1/08/2016,-0.84247103,-0.40765033,-0.630929901,-0.395195597,-0.795575648,0.003619105,0.039385232,,,,,,,,,,,,,0.42235094,,,,-0.161614964,0.220672223,,-0.119815187,-0.141172203,0.230176295,0.300656201,0.220840879,0.173837511,-0.433247881,-0.536124701,,-0.4470976,-0.400847983,-0.154922339,-0.500994858,-1.876020775,-0.39463199,-0.199612734,-0.143895609,-0.750732212,-0.896039506,-1.125533576,-0.088347238,,0.640762676,,,0.048820324,0.148850568
1/09/2016,-0.682757801,-2.059910874,0.829069652,0.208578981,-0.359338794,-0.348595596,-0.213131759,,,,,,,,,,,,,0.312382975,,,,-0.133975965,0.34166258,,0.106099104,0.405873581,-0.575935475,-1.79309725,0.191196865,-1.442498606,-0.495377814,2.539109189,,-0.372150866,-0.342240307,-0.352960151,-0.369963466,-0.126456595,0.582131088,0.467650358,0.370757885,-0.441090916,-0.597508508,-0.907951155,0.381348953,,0.600872243,,,0.058635791,-0.01975377
1/10/2016,0.252912075,1.076936317,-0.550811429,-0.300532305,-0.597563239,0.147985821,-0.002844814,,,,,,,,,,,,,0.548121638,,,,-0.039964569,-0.254305652,,-0.054327284,0.483045249,0.791844935,-2.12580819,-0.527113188,-1.755429462,1.050619473,-2.634953548,,-0.113825728,-0.323297017,-0.166187435,0.130096342,0.040168565,0.509102073,0.41086201,0.70330322,-0.203250501,-0.366252102,-0.548103303,0.607053928,,1.193771703,,,0.142814707,-0.320519025
1/11/2016,0.073981551,0.671623163,-0.441904712,0.999781623,-0.053832458,0.006962453,-0.146659141,,,,,,,,,,,,,0.408189319,,,,-0.141893087,-0.072649573,,0.005839753,2.107925385,-0.417680351,1.374548044,0.187082793,1.203957487,-0.71703091,-0.062851931,,-0.179555196,-0.34887521,-0.257220638,-0.066678189,0.040168565,0.39955855,0.538635794,0.988342078,-0.019260745,-0.05931178,-0.037621467,0.142315172,,3.737437044,,,-0.022543226,0.131705414
1/12/2016,0.012293697,0.03318712,-0.014256659,0.382569725,0.396391652,0.234320082,0.055448064,,,,,,,,,,,,,0.388682629,,,,-0.488936222,-0.173626725,,0.080608021,1.565039513,0.256590084,0.009725373,-0.636738456,0.179108741,2.162221481,0.227320485,,0.202935444,-0.344854022,-0.368258281,0.702744913,0.040168565,0.646031476,0.659311034,0.932917855,0.285892996,0.319107795,0.443570427,-0.837545707,,1.80446129,,,-0.04687853,-0.049267007
1/01/2017,-0.055073113,-1.977543919,1.461227264,-0.629375972,0.62295457,1.004942218,-0.103165652,,,,,,,,,,,,,0.281940195,,,,-0.481027977,-0.085816861,,0.008062549,-1.573778446,0.898729335,-1.004614826,-0.50590099,-0.729938228,-2.364199037,-0.522145333,,-0.681865232,-0.356125104,-0.337110664,-0.991812313,0.040168565,-0.029486914,-0.064740407,-0.183484339,0.258967666,0.268651851,0.334779217,1.063194811,,-0.111425189,,,0.130908133,0.200310827
1/02/2017,-0.365007486,0.910322525,-1.107025928,0.824801613,0.783270118,-1.857559286,0.332009053,,,,,,,,,,,,,0.568599785,,,,-0.285891686,-0.410328507,,0.012476553,-0.041315675,-1.361424404,1.226137278,0.707514839,0.857813084,0.856635273,0.984044069,,-0.563430274,-0.423326055,-0.275794677,-0.691137935,0.040168565,-0.020358287,0.041737746,0.093636773,0.236529891,0.281265837,0.372437713,0.477183844,,-0.321499361,,,-0.16466515,-0.226690726
1/03/2017,0.889338315,1.824547964,-0.424611664,0.055933755,-1.254643722,0.764046645,-0.110771289,,,,,,,,,,,,,0.518239925,,,,-0.279312601,-0.232115638,,-0.157773995,0.166715047,0.962625848,-1.694781541,-0.457779168,-1.367051188,1.176672157,0.030683605,,-0.536121365,-0.308193734,-0.402938599,-0.696194797,0.040168565,0.198728759,0.233398421,0.212402964,0.321793436,0.407405695,0.472860369,-0.309973301,,-0.46392726,,,-0.153477856,-0.351551016
1/04/2017,0.628503817,-0.435626552,1.041818099,-1.103296465,0.541878955,-0.937700946,0.567687488,,,,,,,,,,,,,0.456381358,,,,-0.33881138,0.25392141,,0.329107913,-1.641224626,-0.423624446,1.314022122,0.512175609,1.025739318,-3.002948276,0.89926501,,-0.35798849,-0.488275198,-0.127057433,-0.217692166,0.040168565,-0.650233543,-0.561638455,-0.769397548,-0.010285635,0.062623416,0.054432634,-0.999475811,,-1.205589987,,,0.102289517,-0.016437951
1/05/2017,0.076885284,1.316023285,-0.940694389,-0.291724729,-0.240323777,2.480235839,0.150138278,,,,,,,,,,,,,0.577438599,,,,-0.431027557,-0.025271798,,-0.210587093,1.329537994,-0.334249656,-0.958732937,0.706200729,-1.096016767,1.578814504,-0.06228121,,-0.235859076,-0.179543596,-0.13085582,-0.333380659,0.040168565,-0.066001421,-0.078937494,-0.033047164,-0.055161185,0.003758149,0.025142693,-0.436291587,,-0.967282705,,,-0.059720324,0.38844365
1/06/2017,0.350980848,1.50553776,-0.794669316,0.34160978,-0.84783483,-0.373961621,0.284807103,,,,,,,,,,,,,0.419305287,,,,-0.586121703,-0.089834703,,0.074406317,-0.734190026,0.452257438,1.340001916,0.531539933,1.074257419,0.751382529,-0.573503714,,0.29777593,-0.291761075,-0.382583733,0.788311459,0.040168565,-0.020358287,-0.164120017,-0.405181229,-0.07759896,-0.105563061,-0.200808283,0.951196223,,-1.377808639,,,-0.00524436,-0.047349021
1/07/2017,0.190475472,-0.637538907,0.719914856,0.094940852,0.499737835,-0.577010778,-0.056752156,,,,,,,,,,,,,0.437979201,,,,-0.554154896,-0.23448169,,0.013211425,0.026805532,-0.116868889,0.355236531,0.359948447,0.207089067,-0.956625416,0.411878342,,-0.307185116,-0.425816878,-0.183859622,-0.150695449,0.040168565,0.709931865,0.659311034,0.766645188,0.258967666,0.272856513,0.192513787,0.981517507,,-0.494953697,,,-0.049082996,-0.454704906
1/08/2017,0.71147403,0.919677045,0.078317498,-0.34900089,0.33053951,0.12704495,-0.084863549,,,,,,,,,,,,,0.196887063,,,,-0.654918583,-0.542323236,,-0.038004004,-0.474768597,-0.225453837,0.172197905,-0.010270281,0.15016919,-0.176646126,-0.656792265,,-0.323745921,-0.41978436,-0.417178656,-0.242701898,0.040168565,-0.020358287,-0.057641864,-0.120142371,0.236529891,0.226605232,0.117196795,-0.587621971,,0.591454066,,,-0.241449736,0.174350846
1/09/2017,0.340323629,-0.140784182,0.493900485,-0.31364415,-0.199238719,0.285143886,-0.011043587,,,,,,,,,,,,,0.161888319,,,,-0.441954326,-0.102348304,,0.054092627,0.226329776,-0.038102899,0.202199416,-0.256479954,0.238138097,0.016361159,1.418773703,,-0.486759436,-0.489993568,-0.207888422,-0.4673651,0.040168565,0.472587565,0.346975118,0.347004647,0.456420086,0.420019681,0.288752166,-0.085677575,,0.277051535,,,0.117344541,-0.16203342
1/10/2017,-0.208628163,0.410856346,-0.561920137,-0.428486882,-0.196153658,0.090933193,0.092464813,,,,,,,,,,,,,0.203817528,,,,-0.134559782,-0.104029741,,-0.034122376,-0.607501249,-0.198031973,-0.129764488,0.115355586,-0.142256457,1.756826716,-0.583770528,,-0.37018382,-0.483488899,-0.338247849,-0.212084345,0.040168565,0.061799355,0.134018812,0.275744932,0.474370307,0.487294272,0.422649041,-0.768939979,,-0.685317275,,,0.003461253,0.202692913
1/11/2017,0.597030425,0.97103468,-0.093306579,0.397635901,0.106983973,0.563607134,0.08157017,,,,,,,,,,,,,0.188757752,,,,-0.282336638,0.450524181,,0.013464217,-0.034976125,-0.020092717,2.101839599,-0.242310438,1.699964249,-0.452506807,-0.358691007,,-0.105964328,-0.545521877,-0.581471043,0.311855782,0.040168565,-0.522432766,-0.49065302,-0.642713611,0.205117006,0.184558613,0.071169744,-0.783904602,,0.818313357,,,-0.001772479,0.002676447
1/12/2017,0.293279978,-0.163611765,0.461016521,0.979046555,0.010492529,-0.551763939,-0.377644526,,,,,,,,,,,,,0.336197245,,,,0.035167636,-0.170707321,,0.049670946,0.310388596,1.962938919,-3.39261647,0.208548933,-2.850918068,-0.64363797,-0.225230311,,-0.580494141,-0.574110791,-0.328972435,-0.597668887,0.040168565,0.426944431,0.275989683,0.054048043,0.402569426,0.335926442,0.087906853,0.725120198,,0.644846718,,,0.095932301,-0.205117948
1/01/2018,0.217709632,-0.812684002,0.881043537,-0.403565091,0.994418435,-1.185272141,0.288291776,,,,,,,,,,,,,0.263552496,,,,0.198949568,-0.284455575,,-0.074606164,0.91877543,-0.794693541,1.168317591,-0.784662988,1.254882439,0.12182115,-0.699603496,,-0.619990733,-0.552916477,-0.044895788,-0.773494958,0.040168565,0.499973446,0.417960553,0.560783791,0.635922287,0.571387511,0.372437713,0.370647443,,0.620664668,,,-0.032244213,0.486139031
1/02/2018,-0.512211688,0.153403718,-0.698953648,0.296851805,-1.014916894,1.048504687,0.263681317,,,,,,,,,,,,,0.125770957,,,,-0.011569126,-0.0046706,,0.190723252,0.234648924,0.337539871,-0.526304383,0.983072086,-0.726793531,0.43452901,0.700928614,,-0.521256092,-0.45628399,-0.477877433,-0.540482724,0.040168565,-0.120773183,0.048836289,0.370757885,0.564121407,0.588206159,0.556545916,-1.183944247,,1.087093434,,,-0.077967187,-0.253876223
1/03/2018,-0.073865674,-0.983984431,0.682900278,-0.231038736,0.40886686,0.035075018,0.704060592,,,,,,,,,,,,,-0.019595164,,,,0.007097768,-0.253977792,,-0.036944036,-0.39049915,-0.034311895,0.610457697,0.427886767,0.415101615,-1.067324798,-0.831570856,,-0.358686549,-0.578213956,-0.418000771,-0.151609769,0.040168565,-0.047744168,-0.121528756,-0.421016721,0.528220967,0.50411292,0.322226384,-0.799487368,,-0.368988847,,,0.029488123,-0.329662404
1/04/2018,-0.04983902,0.667436385,-0.578377284,0.177740858,-0.352584477,0.711263684,-0.280417808,,,,,,,,,,,,,0.312149149,,,,-0.043646998,0.048346929,,0.002422518,0.095370925,-0.730921982,-1.028840587,0.369243084,-1.070643166,0.00012459,0.19445654,,-0.426858561,-0.73823766,-0.4423828,-0.049821441,0.040168565,0.317400908,0.219201334,0.085719027,0.671822727,0.621843454,0.355700603,-0.149292795,,-0.698453367,,,-0.171316974,0.306914552
1/05/2018,-0.517407494,-1.031234128,0.220708722,-0.633684686,-0.183863037,-0.695311229,0.004536804,,,,,,,,,,,,,0.043545955,,,,-0.09688735,-0.015803544,,-0.079812564,0.611570051,1.014064908,-0.120068089,-1.404139069,0.345835513,1.033461829,-0.239115894,,-0.633133157,-0.7104549,-0.212718224,-0.600685782,0.040168565,-0.01122966,-0.007952059,0.18073198,0.653872507,0.605024807,0.43938615,0.388583936,,0.72363182,,,-0.391935515,-0.416967667
1/06/2018,1.127456364,0.892980227,0.567543607,-0.264438677,0.567834129,0.457587471,-0.376939142,,,,,,,,,,,,,-0.113015371,,,,-0.065798134,-0.079919997,,0.087686196,0.380324344,0.31076388,1.039876428,0.44792352,0.78732368,-1.507243606,-0.264377154,,-0.330083315,-0.757656386,-0.205638409,0.006938846,0.040168565,-0.120773183,-0.121528756,-0.2626618,0.582071627,0.520931568,0.288752166,-0.148336648,,-0.021876286,,,0.240736027,-0.012598263
1/07/2018,-0.553139126,0.480200869,-0.998469984,-0.016536994,-0.336662292,-0.038758338,0.113835685,,,,,,,,,,,,,-0.116850729,,,,0.281222193,-0.149790768,,0.030120442,0.364391825,-0.509179896,-0.791986772,-0.192920202,-0.643328011,0.513870969,1.715167018,,-0.271774966,-0.65725976,-0.22450669,0.107203312,0.040168565,-0.120773183,-0.178317104,-0.167648847,0.510270747,0.403201033,0.188329509,0.502895138,,0.331587727,,,0.08953196,0.246820296
1/08/2018,0.531051144,0.778297866,-0.013901022,-0.070545566,-0.886820978,-0.197040417,0.047697621,,,,,,,,,,,,,-0.233261179,,,,0.066735412,0.086372405,,-0.033562023,0.011904912,0.200029553,-1.596870833,-0.422821122,-1.401759326,-0.666002508,-1.830625791,,-0.176400292,-0.744139327,-0.430530935,0.312557634,0.040168565,-0.084258675,-0.121528756,-0.135977863,0.456420086,0.319107795,0.104643963,-0.800712746,,0.319133685,,,-0.114747301,0.009364962
1/09/2018,0.02361383,0.404186231,-0.294357411,-1.254228873,0.291711603,0.111606958,-0.448901693,,,,,,,,,,,,,-0.281470636,,,,-0.208324223,-0.156601964,,-0.005072131,0.025361072,-0.261560859,0.388821788,-0.492559678,0.56380812,0.803770367,0.398984863,,-0.289438318,-0.827200721,-0.247582583,0.238567463,0.040168565,0.025284848,0.048836289,0.149060995,0.456420086,0.335926442,0.1715924,-0.029392202,,1.079758156,,,-0.002170754,-0.408935594
1/10/2018,0.215167564,0.91209649,-0.482065883,-0.127679487,-0.081531647,0.290411375,-0.281035447,,,,,,,,,,,,,-0.422326037,,,,-0.122178322,-0.011250397,,0.002955767,0.245653998,0.213318195,0.149944642,0.471890102,-0.017086587,-0.332895779,-0.001614898,,-0.366715442,-0.953223595,-0.581664794,0.243014711,0.040168565,0.025284848,0.105624638,0.18073198,0.456420086,0.386382386,0.255277947,-0.209678059,,0.70890436,,,-0.132196758,0.244015504
